timestamp,zone,ecu_status,network_status,gateway_status,recovery_status,recovery_attempts,telemetry,diagnostics
2026-09-17T22:31:32,REAR,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 247.5, ""obstacle"": ""CLEAR"", ""parking_brake"": true, ""status"": ""OK""}",NONE
2026-09-17T22:31:33,FRONT,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 248.0, ""speed_kph"": 45, ""obstacle"": ""CLEAR"", ""steering_angle_deg"": 0}",NONE
2026-09-17T22:31:33,CABIN,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 248.0, ""temperature_c"": 26, ""driver_detected"": true, ""doors"": {""front_left"": ""CLOSED"", ""front_right"": ""CLOSED"", ""rear_left"": ""CLOSED"", ""rear_right"": ""CLOSED""}, ""seatbelts"": {""driver"": ""WORN"", ""front_passenger"": ""WORN"", ""rear_left"": ""WORN"", ""rear_right"": ""WORN""}}",NONE
2026-09-17T22:31:33,REAR,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 248.0, ""obstacle"": ""CLEAR"", ""parking_brake"": true, ""status"": ""OK""}",NONE
2026-09-17T22:31:33,FRONT,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 248.5, ""speed_kph"": 45, ""obstacle"": ""CLEAR"", ""steering_angle_deg"": 0}",NONE
2026-09-17T22:31:33,CABIN,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 248.5, ""temperature_c"": 26, ""driver_detected"": true, ""doors"": {""front_left"": ""CLOSED"", ""front_right"": ""CLOSED"", ""rear_left"": ""CLOSED"", ""rear_right"": ""CLOSED""}, ""seatbelts"": {""driver"": ""WORN"", ""front_passenger"": ""WORN"", ""rear_left"": ""WORN"", ""rear_right"": ""WORN""}}",NONE
2026-09-17T22:31:33,REAR,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 248.5, ""obstacle"": ""CLEAR"", ""parking_brake"": true, ""status"": ""OK""}",NONE
2026-09-17T22:31:34,FRONT,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 249.0, ""speed_kph"": 45, ""obstacle"": ""CLEAR"", ""steering_angle_deg"": 0}",NONE
2026-09-17T22:31:34,CABIN,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 249.0, ""temperature_c"": 26, ""driver_detected"": true, ""doors"": {""front_left"": ""CLOSED"", ""front_right"": ""CLOSED"", ""rear_left"": ""CLOSED"", ""rear_right"": ""CLOSED""}, ""seatbelts"": {""driver"": ""WORN"", ""front_passenger"": ""WORN"", ""rear_left"": ""WORN"", ""rear_right"": ""WORN""}}",NONE
2026-09-17T22:31:34,REAR,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 249.0, ""obstacle"": ""CLEAR"", ""parking_brake"": true, ""status"": ""OK""}",NONE
2026-09-17T22:31:34,FRONT,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 249.5, ""speed_kph"": 45, ""obstacle"": ""CLEAR"", ""steering_angle_deg"": 0}",NONE
2026-09-17T22:31:34,CABIN,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 249.5, ""temperature_c"": 26, ""driver_detected"": true, ""doors"": {""front_left"": ""CLOSED"", ""front_right"": ""CLOSED"", ""rear_left"": ""CLOSED"", ""rear_right"": ""CLOSED""}, ""seatbelts"": {""driver"": ""WORN"", ""front_passenger"": ""WORN"", ""rear_left"": ""WORN"", ""rear_right"": ""WORN""}}",NONE
2026-09-17T22:31:34,REAR,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 249.5, ""obstacle"": ""CLEAR"", ""parking_brake"": true, ""status"": ""OK""}",NONE
2026-09-17T22:31:35,FRONT,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 250.0, ""speed_kph"": 45, ""obstacle"": ""CLEAR"", ""steering_angle_deg"": 0}",NONE
2026-09-17T22:31:35,CABIN,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 250.0, ""temperature_c"": 26, ""driver_detected"": true, ""doors"": {""front_left"": ""CLOSED"", ""front_right"": ""CLOSED"", ""rear_left"": ""CLOSED"", ""rear_right"": ""CLOSED""}, ""seatbelts"": {""driver"": ""WORN"", ""front_passenger"": ""WORN"", ""rear_left"": ""WORN"", ""rear_right"": ""WORN""}}",NONE
2026-09-17T22:31:35,REAR,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 250.0, ""obstacle"": ""CLEAR"", ""parking_brake"": true, ""status"": ""OK""}",NONE
2026-09-17T22:31:35,FRONT,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 250.5, ""speed_kph"": 45, ""obstacle"": ""CLEAR"", ""steering_angle_deg"": 0}",NONE
2026-09-17T22:31:35,CABIN,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 250.5, ""temperature_c"": 26, ""driver_detected"": true, ""doors"": {""front_left"": ""CLOSED"", ""front_right"": ""CLOSED"", ""rear_left"": ""CLOSED"", ""rear_right"": ""CLOSED""}, ""seatbelts"": {""driver"": ""WORN"", ""front_passenger"": ""WORN"", ""rear_left"": ""WORN"", ""rear_right"": ""WORN""}}",NONE
2026-09-17T22:31:35,REAR,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 250.5, ""obstacle"": ""CLEAR"", ""parking_brake"": true, ""status"": ""OK""}",NONE
2026-09-17T22:31:36,FRONT,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 251.0, ""speed_kph"": 45, ""obstacle"": ""CLEAR"", ""steering_angle_deg"": 0}",NONE
2026-09-17T22:31:36,CABIN,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 251.0, ""temperature_c"": 26, ""driver_detected"": true, ""doors"": {""front_left"": ""CLOSED"", ""front_right"": ""CLOSED"", ""rear_left"": ""CLOSED"", ""rear_right"": ""CLOSED""}, ""seatbelts"": {""driver"": ""WORN"", ""front_passenger"": ""WORN"", ""rear_left"": ""WORN"", ""rear_right"": ""WORN""}}",NONE
2026-09-17T22:31:36,REAR,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 251.0, ""obstacle"": ""CLEAR"", ""parking_brake"": true, ""status"": ""OK""}",NONE
2026-09-17T22:31:36,FRONT,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 251.5, ""speed_kph"": 45, ""obstacle"": ""CLEAR"", ""steering_angle_deg"": 0}",NONE
2026-09-17T22:31:36,CABIN,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 251.5, ""temperature_c"": 26, ""driver_detected"": true, ""doors"": {""front_left"": ""CLOSED"", ""front_right"": ""CLOSED"", ""rear_left"": ""CLOSED"", ""rear_right"": ""CLOSED""}, ""seatbelts"": {""driver"": ""WORN"", ""front_passenger"": ""WORN"", ""rear_left"": ""WORN"", ""rear_right"": ""WORN""}}",NONE
2026-09-17T22:31:36,REAR,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 251.5, ""obstacle"": ""CLEAR"", ""parking_brake"": true, ""status"": ""OK""}",NONE
2026-09-17T22:31:37,FRONT,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 252.0, ""speed_kph"": 45, ""obstacle"": ""CLEAR"", ""steering_angle_deg"": 0}",NONE
2026-09-17T22:31:37,CABIN,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 252.0, ""temperature_c"": 26, ""driver_detected"": true, ""doors"": {""front_left"": ""CLOSED"", ""front_right"": ""CLOSED"", ""rear_left"": ""CLOSED"", ""rear_right"": ""CLOSED""}, ""seatbelts"": {""driver"": ""WORN"", ""front_passenger"": ""WORN"", ""rear_left"": ""WORN"", ""rear_right"": ""WORN""}}",NONE
2026-09-17T22:31:37,REAR,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 252.0, ""obstacle"": ""CLEAR"", ""parking_brake"": true, ""status"": ""OK""}",NONE
2026-09-17T22:31:37,FRONT,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 252.5, ""speed_kph"": 45, ""obstacle"": ""CLEAR"", ""steering_angle_deg"": 0}",NONE
2026-09-17T22:31:37,CABIN,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 252.5, ""temperature_c"": 26, ""driver_detected"": true, ""doors"": {""front_left"": ""CLOSED"", ""front_right"": ""CLOSED"", ""rear_left"": ""CLOSED"", ""rear_right"": ""CLOSED""}, ""seatbelts"": {""driver"": ""WORN"", ""front_passenger"": ""WORN"", ""rear_left"": ""WORN"", ""rear_right"": ""WORN""}}",NONE
2026-09-17T22:31:37,REAR,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 252.5, ""obstacle"": ""CLEAR"", ""parking_brake"": true, ""status"": ""OK""}",NONE
2026-09-17T22:31:38,FRONT,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 253.0, ""speed_kph"": 45, ""obstacle"": ""CLEAR"", ""steering_angle_deg"": 0}",NONE
2026-09-17T22:31:38,CABIN,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 253.0, ""temperature_c"": 26, ""driver_detected"": true, ""doors"": {""front_left"": ""CLOSED"", ""front_right"": ""CLOSED"", ""rear_left"": ""CLOSED"", ""rear_right"": ""CLOSED""}, ""seatbelts"": {""driver"": ""WORN"", ""front_passenger"": ""WORN"", ""rear_left"": ""WORN"", ""rear_right"": ""WORN""}}",NONE
2026-09-17T22:31:38,REAR,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 253.0, ""obstacle"": ""CLEAR"", ""parking_brake"": true, ""status"": ""OK""}",NONE
2026-09-17T22:31:38,FRONT,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 253.5, ""speed_kph"": 45, ""obstacle"": ""CLEAR"", ""steering_angle_deg"": 0}",NONE
2026-09-17T22:31:38,CABIN,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 253.5, ""temperature_c"": 26, ""driver_detected"": true, ""doors"": {""front_left"": ""CLOSED"", ""front_right"": ""CLOSED"", ""rear_left"": ""CLOSED"", ""rear_right"": ""CLOSED""}, ""seatbelts"": {""driver"": ""WORN"", ""front_passenger"": ""WORN"", ""rear_left"": ""WORN"", ""rear_right"": ""WORN""}}",NONE
2026-09-17T22:31:38,REAR,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 253.5, ""obstacle"": ""CLEAR"", ""parking_brake"": true, ""status"": ""OK""}",NONE
2026-09-17T22:31:39,FRONT,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 254.0, ""speed_kph"": 45, ""obstacle"": ""CLEAR"", ""steering_angle_deg"": 0}",NONE
2026-09-17T22:31:39,CABIN,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 254.0, ""temperature_c"": 26, ""driver_detected"": true, ""doors"": {""front_left"": ""CLOSED"", ""front_right"": ""CLOSED"", ""rear_left"": ""CLOSED"", ""rear_right"": ""CLOSED""}, ""seatbelts"": {""driver"": ""WORN"", ""front_passenger"": ""WORN"", ""rear_left"": ""WORN"", ""rear_right"": ""WORN""}}",NONE
2026-09-17T22:31:39,REAR,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 254.0, ""obstacle"": ""CLEAR"", ""parking_brake"": true, ""status"": ""OK""}",NONE
2026-09-17T22:31:39,FRONT,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 254.5, ""speed_kph"": 45, ""obstacle"": ""CLEAR"", ""steering_angle_deg"": 0}",NONE
2026-09-17T22:31:39,CABIN,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 254.5, ""temperature_c"": 26, ""driver_detected"": true, ""doors"": {""front_left"": ""CLOSED"", ""front_right"": ""CLOSED"", ""rear_left"": ""CLOSED"", ""rear_right"": ""CLOSED""}, ""seatbelts"": {""driver"": ""WORN"", ""front_passenger"": ""WORN"", ""rear_left"": ""WORN"", ""rear_right"": ""WORN""}}",NONE
2026-09-17T22:31:39,REAR,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 254.5, ""obstacle"": ""CLEAR"", ""parking_brake"": true, ""status"": ""OK""}",NONE
2026-09-17T22:31:40,FRONT,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 255.0, ""speed_kph"": 45, ""obstacle"": ""CLEAR"", ""steering_angle_deg"": 0}",NONE
2026-09-17T22:31:40,CABIN,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 255.0, ""temperature_c"": 26, ""driver_detected"": true, ""doors"": {""front_left"": ""CLOSED"", ""front_right"": ""CLOSED"", ""rear_left"": ""CLOSED"", ""rear_right"": ""CLOSED""}, ""seatbelts"": {""driver"": ""WORN"", ""front_passenger"": ""WORN"", ""rear_left"": ""WORN"", ""rear_right"": ""WORN""}}",NONE
2026-09-17T22:31:40,REAR,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 255.0, ""obstacle"": ""CLEAR"", ""parking_brake"": true, ""status"": ""OK""}",NONE
2026-09-17T22:31:40,FRONT,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 255.5, ""speed_kph"": 45, ""obstacle"": ""CLEAR"", ""steering_angle_deg"": 0}",NONE
2026-09-17T22:31:40,CABIN,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 255.5, ""temperature_c"": 26, ""driver_detected"": true, ""doors"": {""front_left"": ""CLOSED"", ""front_right"": ""CLOSED"", ""rear_left"": ""CLOSED"", ""rear_right"": ""CLOSED""}, ""seatbelts"": {""driver"": ""WORN"", ""front_passenger"": ""WORN"", ""rear_left"": ""WORN"", ""rear_right"": ""WORN""}}",NONE
2026-09-17T22:31:40,REAR,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 255.5, ""obstacle"": ""CLEAR"", ""parking_brake"": true, ""status"": ""OK""}",NONE
2026-09-17T22:31:41,FRONT,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 256.0, ""speed_kph"": 45, ""obstacle"": ""CLEAR"", ""steering_angle_deg"": 0}",NONE
2026-09-17T22:31:41,CABIN,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 256.0, ""temperature_c"": 26, ""driver_detected"": true, ""doors"": {""front_left"": ""CLOSED"", ""front_right"": ""CLOSED"", ""rear_left"": ""CLOSED"", ""rear_right"": ""CLOSED""}, ""seatbelts"": {""driver"": ""WORN"", ""front_passenger"": ""WORN"", ""rear_left"": ""WORN"", ""rear_right"": ""WORN""}}",NONE
2026-09-17T22:31:41,REAR,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 256.0, ""obstacle"": ""CLEAR"", ""parking_brake"": true, ""status"": ""OK""}",NONE
2026-09-17T22:31:41,FRONT,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 256.5, ""speed_kph"": 45, ""obstacle"": ""CLEAR"", ""steering_angle_deg"": 0}",NONE
2026-09-17T22:31:41,CABIN,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 256.5, ""temperature_c"": 26, ""driver_detected"": true, ""doors"": {""front_left"": ""CLOSED"", ""front_right"": ""CLOSED"", ""rear_left"": ""CLOSED"", ""rear_right"": ""CLOSED""}, ""seatbelts"": {""driver"": ""WORN"", ""front_passenger"": ""WORN"", ""rear_left"": ""WORN"", ""rear_right"": ""WORN""}}",NONE
2026-09-17T22:31:41,REAR,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 256.5, ""obstacle"": ""CLEAR"", ""parking_brake"": true, ""status"": ""OK""}",NONE
2026-09-17T22:31:42,FRONT,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 257.0, ""speed_kph"": 45, ""obstacle"": ""CLEAR"", ""steering_angle_deg"": 0}",NONE
2026-09-17T22:31:42,CABIN,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 257.0, ""temperature_c"": 26, ""driver_detected"": true, ""doors"": {""front_left"": ""CLOSED"", ""front_right"": ""CLOSED"", ""rear_left"": ""CLOSED"", ""rear_right"": ""CLOSED""}, ""seatbelts"": {""driver"": ""WORN"", ""front_passenger"": ""WORN"", ""rear_left"": ""WORN"", ""rear_right"": ""WORN""}}",NONE
2026-09-17T22:31:42,REAR,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 257.0, ""obstacle"": ""CLEAR"", ""parking_brake"": true, ""status"": ""OK""}",NONE
2026-09-17T22:31:42,FRONT,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 257.5, ""speed_kph"": 45, ""obstacle"": ""CLEAR"", ""steering_angle_deg"": 0}",NONE
2026-09-17T22:31:42,CABIN,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 257.5, ""temperature_c"": 26, ""driver_detected"": true, ""doors"": {""front_left"": ""CLOSED"", ""front_right"": ""CLOSED"", ""rear_left"": ""CLOSED"", ""rear_right"": ""CLOSED""}, ""seatbelts"": {""driver"": ""WORN"", ""front_passenger"": ""WORN"", ""rear_left"": ""WORN"", ""rear_right"": ""WORN""}}",NONE
2026-09-17T22:31:42,REAR,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 257.5, ""obstacle"": ""CLEAR"", ""parking_brake"": true, ""status"": ""OK""}",NONE
2026-09-17T22:31:43,FRONT,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 258.0, ""speed_kph"": 45, ""obstacle"": ""CLEAR"", ""steering_angle_deg"": 0}",NONE
2026-09-17T22:31:43,CABIN,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 258.0, ""temperature_c"": 26, ""driver_detected"": true, ""doors"": {""front_left"": ""CLOSED"", ""front_right"": ""CLOSED"", ""rear_left"": ""CLOSED"", ""rear_right"": ""CLOSED""}, ""seatbelts"": {""driver"": ""WORN"", ""front_passenger"": ""WORN"", ""rear_left"": ""WORN"", ""rear_right"": ""WORN""}}",NONE
2026-09-17T22:31:43,REAR,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 258.0, ""obstacle"": ""CLEAR"", ""parking_brake"": true, ""status"": ""OK""}",NONE
2026-09-17T22:31:43,FRONT,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 258.5, ""speed_kph"": 45, ""obstacle"": ""CLEAR"", ""steering_angle_deg"": 0}",NONE
2026-09-17T22:31:43,CABIN,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 258.5, ""temperature_c"": 26, ""driver_detected"": true, ""doors"": {""front_left"": ""CLOSED"", ""front_right"": ""CLOSED"", ""rear_left"": ""CLOSED"", ""rear_right"": ""CLOSED""}, ""seatbelts"": {""driver"": ""WORN"", ""front_passenger"": ""WORN"", ""rear_left"": ""WORN"", ""rear_right"": ""WORN""}}",NONE
2026-09-17T22:31:43,REAR,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 258.5, ""obstacle"": ""CLEAR"", ""parking_brake"": true, ""status"": ""OK""}",NONE
2026-09-17T22:31:44,FRONT,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 259.0, ""speed_kph"": 45, ""obstacle"": ""CLEAR"", ""steering_angle_deg"": 0}",NONE
2026-09-17T22:31:44,CABIN,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 259.0, ""temperature_c"": 26, ""driver_detected"": true, ""doors"": {""front_left"": ""CLOSED"", ""front_right"": ""CLOSED"", ""rear_left"": ""CLOSED"", ""rear_right"": ""CLOSED""}, ""seatbelts"": {""driver"": ""WORN"", ""front_passenger"": ""WORN"", ""rear_left"": ""WORN"", ""rear_right"": ""WORN""}}",NONE
2026-09-17T22:31:44,REAR,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 259.0, ""obstacle"": ""CLEAR"", ""parking_brake"": true, ""status"": ""OK""}",NONE
2026-09-17T22:31:44,FRONT,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 259.5, ""speed_kph"": 45, ""obstacle"": ""CLEAR"", ""steering_angle_deg"": 0}",NONE
2026-09-17T22:31:44,CABIN,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 259.5, ""temperature_c"": 26, ""driver_detected"": true, ""doors"": {""front_left"": ""CLOSED"", ""front_right"": ""CLOSED"", ""rear_left"": ""CLOSED"", ""rear_right"": ""CLOSED""}, ""seatbelts"": {""driver"": ""WORN"", ""front_passenger"": ""WORN"", ""rear_left"": ""WORN"", ""rear_right"": ""WORN""}}",NONE
2026-09-17T22:31:44,REAR,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 259.5, ""obstacle"": ""CLEAR"", ""parking_brake"": true, ""status"": ""OK""}",NONE
2026-09-17T22:31:45,FRONT,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 260.0, ""speed_kph"": 45, ""obstacle"": ""CLEAR"", ""steering_angle_deg"": 0}",NONE
2026-09-17T22:31:45,CABIN,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 260.0, ""temperature_c"": 26, ""driver_detected"": true, ""doors"": {""front_left"": ""CLOSED"", ""front_right"": ""CLOSED"", ""rear_left"": ""CLOSED"", ""rear_right"": ""CLOSED""}, ""seatbelts"": {""driver"": ""WORN"", ""front_passenger"": ""WORN"", ""rear_left"": ""WORN"", ""rear_right"": ""WORN""}}",NONE
2026-09-17T22:31:45,REAR,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 260.0, ""obstacle"": ""CLEAR"", ""parking_brake"": true, ""status"": ""OK""}",NONE
2026-09-17T22:31:45,FRONT,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 260.5, ""speed_kph"": 45, ""obstacle"": ""CLEAR"", ""steering_angle_deg"": 0}",NONE
2026-09-17T22:31:45,CABIN,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 260.5, ""temperature_c"": 26, ""driver_detected"": true, ""doors"": {""front_left"": ""CLOSED"", ""front_right"": ""CLOSED"", ""rear_left"": ""CLOSED"", ""rear_right"": ""CLOSED""}, ""seatbelts"": {""driver"": ""WORN"", ""front_passenger"": ""WORN"", ""rear_left"": ""WORN"", ""rear_right"": ""WORN""}}",NONE
2026-09-17T22:31:45,REAR,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 260.5, ""obstacle"": ""CLEAR"", ""parking_brake"": true, ""status"": ""OK""}",NONE
2026-09-17T22:31:46,FRONT,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 261.0, ""speed_kph"": 45, ""obstacle"": ""CLEAR"", ""steering_angle_deg"": 0}",NONE
2026-09-17T22:31:46,CABIN,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 261.0, ""temperature_c"": 26, ""driver_detected"": true, ""doors"": {""front_left"": ""CLOSED"", ""front_right"": ""CLOSED"", ""rear_left"": ""CLOSED"", ""rear_right"": ""CLOSED""}, ""seatbelts"": {""driver"": ""WORN"", ""front_passenger"": ""WORN"", ""rear_left"": ""WORN"", ""rear_right"": ""WORN""}}",NONE
2026-09-17T22:31:46,REAR,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 261.0, ""obstacle"": ""CLEAR"", ""parking_brake"": true, ""status"": ""OK""}",NONE
2026-09-17T22:31:46,FRONT,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 261.5, ""speed_kph"": 45, ""obstacle"": ""CLEAR"", ""steering_angle_deg"": 0}",NONE
2026-09-17T22:31:46,CABIN,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 261.5, ""temperature_c"": 26, ""driver_detected"": true, ""doors"": {""front_left"": ""CLOSED"", ""front_right"": ""CLOSED"", ""rear_left"": ""CLOSED"", ""rear_right"": ""CLOSED""}, ""seatbelts"": {""driver"": ""WORN"", ""front_passenger"": ""WORN"", ""rear_left"": ""WORN"", ""rear_right"": ""WORN""}}",NONE
2026-09-17T22:31:46,REAR,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 261.5, ""obstacle"": ""CLEAR"", ""parking_brake"": true, ""status"": ""OK""}",NONE
2026-09-17T22:31:47,FRONT,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 262.0, ""speed_kph"": 45, ""obstacle"": ""CLEAR"", ""steering_angle_deg"": 0}",NONE
2026-09-17T22:31:47,CABIN,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 262.0, ""temperature_c"": 26, ""driver_detected"": true, ""doors"": {""front_left"": ""CLOSED"", ""front_right"": ""CLOSED"", ""rear_left"": ""CLOSED"", ""rear_right"": ""CLOSED""}, ""seatbelts"": {""driver"": ""WORN"", ""front_passenger"": ""WORN"", ""rear_left"": ""WORN"", ""rear_right"": ""WORN""}}",NONE
2026-09-17T22:31:47,REAR,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 262.0, ""obstacle"": ""CLEAR"", ""parking_brake"": true, ""status"": ""OK""}",NONE
2026-09-17T22:31:47,FRONT,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 262.5, ""speed_kph"": 45, ""obstacle"": ""CLEAR"", ""steering_angle_deg"": 0}",NONE
2026-09-17T22:31:47,CABIN,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 262.5, ""temperature_c"": 26, ""driver_detected"": true, ""doors"": {""front_left"": ""CLOSED"", ""front_right"": ""CLOSED"", ""rear_left"": ""CLOSED"", ""rear_right"": ""CLOSED""}, ""seatbelts"": {""driver"": ""WORN"", ""front_passenger"": ""WORN"", ""rear_left"": ""WORN"", ""rear_right"": ""WORN""}}",NONE
2026-09-17T22:31:47,REAR,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 262.5, ""obstacle"": ""CLEAR"", ""parking_brake"": true, ""status"": ""OK""}",NONE
2026-09-17T22:31:48,FRONT,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 263.0, ""speed_kph"": 45, ""obstacle"": ""CLEAR"", ""steering_angle_deg"": 0}",NONE
2026-09-17T22:31:48,CABIN,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 263.0, ""temperature_c"": 26, ""driver_detected"": true, ""doors"": {""front_left"": ""CLOSED"", ""front_right"": ""CLOSED"", ""rear_left"": ""CLOSED"", ""rear_right"": ""CLOSED""}, ""seatbelts"": {""driver"": ""WORN"", ""front_passenger"": ""WORN"", ""rear_left"": ""WORN"", ""rear_right"": ""WORN""}}",NONE
2026-09-17T22:31:48,REAR,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 263.0, ""obstacle"": ""CLEAR"", ""parking_brake"": true, ""status"": ""OK""}",NONE
2026-09-17T22:31:49,FRONT,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 263.5, ""speed_kph"": 45, ""obstacle"": ""CLEAR"", ""steering_angle_deg"": 0}",NONE
